ID,Name,Category1,Category,Currency,Deadline,Goal,Launched,Pledged2,Outcome,Backers,Country,USDPledged1,Pledged,GoalReal,Duration
100626161,Cable Label,Gadgets,Technology,USD,2017,3000,2017,1020,Failed,29,US,196,1020,3000,30
100626163,Designed Sculptural Jewellery Collection,Design,Design,GBP,2016,10000,2016,1,Cancelled,1,GB,0,1,12329,30
100635918,World's first wirelessly charged earbuds,Hardware,Technology,EUR,2016,50000,2016,172228,Successful,1068,DE,193623,192343,55840,30
100636650,'FLIP' the Bird & Cat Game (Canceled),Playing Cards,Games,USD,2015,8000,2015,1393,Cancelled,45,US,1393,1393,8000,30
100659984,"Sea of Glass, by Warbler (Canceled)",Rock,Music,USD,2015,6100,2015,0,Cancelled,0,US,0,0,6100,60
100666726,Transgenders Revisited,Documentary,Film & Video,USD,2014,400000,2014,1710,Failed,22,US,1710,1710,400000,59
100669275,Chicano Art-Adan Hernandez-A Journey Into Chicano Noir,Digital Art,Art,USD,2010,100000,2010,0,Failed,0,US,0,0,100000,30
100675027,Aeolians of Oakwood University: Live Recording 2013,Music,Music,USD,2013,15000,2013,17135,Successful,148,US,17135,17135,15000,27
100684299,Holly Renee,Fiction,Publishing,USD,2013,10000,2013,15,Failed,2,US,15,15,10000,30
100701747,Life With Hope Web Series,Webseries,Film & Video,USD,2012,3000,2012,3081,Successful,26,US,3081,3081,3000,14
100705658,Coffee With A Purpose,Drinks,Food,USD,2015,14500,2015,15130,Successful,65,US,15130,15130,14500,30
100705975,Custom Folded Book Art,Art,Art,USD,2015,700,2015,460,Failed,7,US,460,460,700,30
100710934,Hawaii Musician Alx Kawakami is Recording His Debut Album!,Music,Music,USD,2016,12000,2016,24255,Successful,136,US,24255,24255,12000,30
100716183,Famous Zombies!  The High Suspense & Strategy Game!,Tabletop Games,Games,USD,2014,1750,2014,1973,Successful,53,US,1973,1973,1750,30
100724397,Sara-Jayne Berrill Dance,Performances,Dance,GBP,2016,500,2016,550,Successful,16,GB,253,674,612,30
100724658,Meet Jesus H. da Vinci,Fiction,Publishing,USD,2014,18250,2013,667,Failed,10,US,667,667,18250,28
100727022,DIY Nail Stamps (Canceled),Accessories,Fashion,CAD,2015,5000,2015,0,Cancelled,0,CA,0,0,3868,30
100729444,Pändo Makes an Album!,Indie Rock,Music,USD,2016,600,2016,920,Successful,25,US,885,920,600,10
100729837,Enough. Film,Drama,Film & Video,USD,2016,6000,2016,6945,Successful,112,US,515,6945,6000,30
100730862,"The Whole Works: Women-Driven, American Made.",Apparel,Fashion,USD,2014,35000,2014,38016,Successful,174,US,38016,38016,35000,31
100737979,Plans,Apps,Technology,USD,2017,15000,2016,486,Cancelled,14,US,25,486,15000,50
100741369,Adventure Tape - The Ultimate Rescue Solution For Your Gear,Fabrication Tools,Technology,GBP,2017,15000,2017,45183,Successful,1502,GB,1719,59231,19664,30
100742490,Beyond The Bougainvillea - A Short Film,Drama,Film & Video,GBP,2015,1500,2015,1568,Successful,32,GB,2444,2453,2347,30
100749093,Killshot,Drama,Film & Video,USD,2014,5500,2014,955,Failed,23,US,955,955,5500,30
100762302,Occupied Pleasures a Photo Book by Tanya Habjouqa,Photobooks,Photography,USD,2015,21150,2015,38206,Successful,326,US,38206,38206,21150,31
100772001,A Children's Book about Eating Vegetables (Canceled),Children's Books,Publishing,USD,2014,8000,2014,3436,Cancelled,40,US,3436,3436,8000,30
100776736,Christmas Lights: Card Game,Tabletop Games,Games,CAD,2017,29500,2017,4592,Failed,152,CA,0,3473,22310,30
100776900,Gate Safety - Remote Wireless Visibility: Open or Closed?,Gadgets,Technology,USD,2017,75000,2017,250,Failed,2,US,250,250,75000,60
100780551,WENDIGO CARNAGE - A Feature Length Horror Film in ULTRA HD,Horror,Film & Video,USD,2014,25000,2014,5186,Failed,57,US,5186,5186,25000,30
100798059,Watcher - The Sophisticated Digital Detective,Product Design,Design,AUD,2015,150000,2015,1004,Failed,12,AU,785,777,116153,45
100803420,"Well, That About Wraps It Up For The Sea",Music,Music,GBP,2016,66,2016,612,Successful,32,GB,236,755,81,22
100807940,Dr. Doomsday,Graphic Novels,Comics,USD,2016,20000,2016,199,Failed,9,US,199,199,20000,30
100809487,The Emilees Debut Album,Music,Music,USD,2012,2500,2012,3210,Successful,91,US,3210,3210,2500,50
100811204,Maya - Jinn Possession in Pakistan,Horror,Film & Video,GBP,2015,800,2015,55,Failed,1,GB,84,86,1250,27
100842436,Safe Survival of Common Natural Emergencies,Hardware,Technology,USD,2015,20000,2015,0,Failed,0,US,0,0,20000,30
100843721,DO Elephants Go To Heaven?,Documentary,Film & Video,USD,2015,50000,2015,57249,Successful,581,US,57249,57249,50000,30
100845355,Anarkali Blossoms,Shorts,Film & Video,USD,2012,3500,2012,4000,Successful,55,US,4000,4000,3500,13
100849105,Kissmymuffin,Apparel,Fashion,USD,2014,700,2014,0,Failed,0,US,0,0,700,30
100858855,Getting the Art to the Gallery,Photography,Photography,USD,2012,1200,2012,20,Failed,1,US,20,20,1200,30
100860604,Handmade Environmentally Friendly Candles,Candles,Crafts,GBP,2014,10,2014,70,Successful,2,GB,119,120,17,15
100865122,A Mate for Life,Fiction,Publishing,USD,2016,2200,2016,0,Failed,0,US,0,0,2200,15
100866883,The ORPHAN GIRL,Film & Video,Film & Video,USD,2014,38750,2014,51318,Successful,263,US,51318,51318,38750,29
100868253,Paracord Bracelets from The Cord Forge,Crafts,Crafts,USD,2014,150,2014,13,Failed,1,US,13,13,150,16
100872615,Land of a Thousand Bridges June Millington autobiography,Nonfiction,Publishing,USD,2014,25000,2014,30585,Successful,311,US,30585,30585,25000,60
100879523,The Happy Newspaper,Print,Journalism,GBP,2015,500,2015,1379,Successful,73,GB,2095,2115,767,30
100887816,Warp and Weft: Poster Construction by Sonnenzimmer,Graphic Design,Design,USD,2012,15900,2012,20691,Successful,401,US,20691,20691,15900,31
100892321,Urban Explorer Adventure Game (Oculus Rift Support),Video Games,Games,USD,2014,75000,2014,3473,Cancelled,83,US,3473,3473,75000,31
100902107,A Series of Unfortunate Descents,Video Games,Games,USD,2014,20000,2014,140,Failed,6,US,140,140,20000,30
100903994,Een integer fotoboek van vrouwen en mannen met borstkanker,Photobooks,Photography,EUR,2014,9500,2014,216,Failed,14,NL,292,290,12768,32
100904461,A view of the Manhattan skyline.,Painting,Art,USD,2015,1000,2015,1188,Successful,16,US,1188,1188,1000,30
100928312,AISLE 2- Short film,Shorts,Film & Video,USD,2013,7500,2013,7947,Successful,49,US,7947,7947,7500,30
100936086,Four Past Sanity,Webseries,Film & Video,GBP,2014,1450,2014,41,Failed,3,GB,68,68,2403,15
100946027,iRoo,Technology,Technology,USD,2013,7500,2013,400,Failed,4,US,400,400,7500,30
100947311,Albert Einstein: A Revolutionary,Documentary,Film & Video,USD,2012,20000,2012,20243,Successful,82,US,20243,20243,20000,30
100957066,The Immortal Soul: God's Predestined Plan.,Nonfiction,Publishing,USD,2012,3000,2012,0,Failed,0,US,0,0,3000,30
100963764,The Guardians of Xegarath publishing,Publishing,Publishing,USD,2014,1800,2014,41,Failed,4,US,41,41,1800,30
100975953,A Few Brave Men: The Chosen Few,Plays,Theater,USD,2014,5000,2014,5000,Successful,28,US,5000,5000,5000,60
100978413,A FORCE OF WOMEN,Public Art,Art,USD,2012,30000,2012,4971,Failed,18,US,4971,4971,30000,30
100982845,The Brigadier automatic watch,Product Design,Design,USD,2015,18000,2015,122161,Successful,458,US,122161,122161,18000,45
100984199,Legends: True Explorers of the Wildest Regions,Journalism,Journalism,GBP,2015,15000,2014,3,Failed,3,GB,5,5,23166,60
100992890,Squbo,Technology,Technology,GBP,2014,10000,2014,0,Failed,0,GB,0,0,16582,21
101011400,Foneeyes,Gadgets,Technology,EUR,2016,500,2016,76,Failed,5,FR,87,86,565,30
101015450,A Beautiful New Blue Gem!,Wearables,Technology,USD,2016,22500,2016,3194,Failed,35,US,3194,3194,22500,50
101020438,Haley Builds Her First Bike,Product Design,Design,USD,2013,800,2013,340,Failed,11,US,340,340,800,25
101027253,MyUrban I.D The Ultimate Talent & Business Directory,Publishing,Publishing,USD,2015,49000,2015,0,Failed,0,US,0,0,49000,30
101028174,"Hot Spot, Cool Country: Biodiversity in the Philippines",Children's Books,Publishing,USD,2015,5000,2015,579,Cancelled,2,US,579,579,5000,33
101038281,MY STUPID RAYGUN,Comics,Comics,USD,2013,3800,2013,3847,Successful,84,US,3847,3847,3800,40
101043907,cellphone wallet sportspocket ,Accessories,Fashion,USD,2017,6000,2017,0,Cancelled,0,US,0,0,6000,30
101045682,Evelyn's Bakery,Food,Food,USD,2013,20000,2013,775,Failed,18,US,775,775,20000,30
101052958,Shelter Arcade Bar,Drinks,Food,USD,2016,25000,2015,25264,Successful,147,US,25264,25264,25000,30
101059690,"Wife & Son's debut album This, That and The Other",Indie Rock,Music,USD,2012,1500,2012,1601,Successful,32,US,1601,1601,1500,30
101065733,Good vs Evil,Fiction,Publishing,CAD,2014,30000,2014,0,Failed,0,CA,0,0,27462,30
101069222,Seize the day,Photography,Photography,USD,2014,5000,2014,201,Failed,5,US,201,201,5000,30
101076483,"90th Anniversary watch, automatic-made in Spain - Priceless",Product Design,Design,EUR,2017,10000,2017,31927,Successful,100,ES,18728,37169,11642,30
101080059,The Wars of Other Men: Film Fest & Con Promo Blitz,Shorts,Film & Video,USD,2012,3000,2011,6523,Successful,101,US,6523,6523,3000,30
101082624,Plug-n-Play 3D printing attachment for CNC Mills,3D Printing,Technology,USD,2015,36500,2015,2676,Failed,12,US,2676,2676,36500,38
101088356,Fund my Sweet Potato Donut Stand in Vernonia Oregon,Small Batch,Food,USD,2015,400,2015,515,Successful,14,US,515,515,400,30
101095143,Amanda Palmer Presents: Tristan Allen's Debut EP (Recording/Release),Music,Music,USD,2010,3300,2010,8581,Successful,437,US,8581,8581,3300,3
101096588,Estoy aqui,Thrillers,Film & Video,MXN,2017,8000,2017,8401,Successful,17,MX,0,466,443,30
101102048,Hatstand,Dance,Dance,GBP,2013,500,2013,353,Failed,13,GB,559,563,798,49
101102517,The Assumer: A Psychological Thriller For The Next-Gen!,Comics,Comics,GBP,2013,25000,2013,25,Cancelled,1,GB,38,39,38946,45
101107140,The Classic-Tied Bow Tie,Accessories,Fashion,USD,2015,5000,2015,5530,Successful,89,US,5530,5530,5000,30
101109496,Shonen Boys Enamel Pins!,Graphic Design,Design,USD,2017,650,2017,1852,Successful,45,US,2014,1852,650,21
101119993,Kick It! A Multimedia Kickstarter Anthology,Publishing,Publishing,USD,2013,100,2013,366,Successful,14,US,366,366,100,45
101128433,HackPolitik,Dance,Dance,USD,2013,5000,2013,5292,Successful,109,US,5292,5292,5000,30
101134401,The Adventure Photo Challenge - from Australia to Estonia,Photography,Photography,GBP,2013,1000,2013,4181,Successful,53,GB,6488,6418,1535,60
101146343,Quatrix strategic board game (Canceled),Tabletop Games,Games,USD,2016,45000,2016,890,Cancelled,8,US,890,890,45000,30
101156819,Freddy's List - The Complete Marine Classifieds,Web,Technology,USD,2016,4700,2016,0,Failed,0,US,0,0,4700,30
101157845,LIMPET - SAFE - SECURE - STRONG,Product Design,Design,GBP,2017,10000,2017,1010,Failed,22,GB,206,1355,13416,21
101158548,Our Two Hands,Documentary,Film & Video,USD,2014,20000,2014,20491,Successful,137,US,20491,20491,20000,30
101166915,Happy State co: Proudly saluting the Happy States of America,Fashion,Fashion,USD,2013,2000,2013,2030,Successful,98,US,2030,2030,2000,30
101169168,C Stoddart 2016 Calendar,Photography,Photography,USD,2015,1550,2015,1591,Successful,22,US,1591,1591,1550,30
101173232,The Lasagne Project Support,Food,Food,GBP,2014,30,2014,1,Failed,1,GB,2,2,50,30
101181018,Top Tier: American Heroes and the Dogs Who Love Them Film,Documentary,Film & Video,USD,2017,10000,2017,805,Failed,16,US,195,805,10000,30
101190811,The Renata Road - Feature Film,Narrative Film,Film & Video,GBP,2013,10000,2013,10317,Successful,141,GB,16005,16485,15979,35
101193204,F O N E (an un-performable symphony) Special Edition CD,Classical Music,Music,USD,2013,8500,2013,11316,Successful,210,US,11316,11316,8500,60
101194805,COLORxDEATH - alternative adult coloring book,Art,Art,USD,2016,2500,2016,1300,Failed,30,US,514,1300,2500,60
101200382,Investing In A Sick Summer (Canceled),Hip-Hop,Music,USD,2016,800,2016,153,Cancelled,4,US,153,153,800,9
101210533,LUXXIS First High Tech Water Bottle,Technology,Technology,AUD,2017,10000,2017,174,Failed,2,AU,38,134,7675,60
101221545,"Reversible, Reusable, Eco-friendly Gift Wrap",Product Design,Design,USD,2015,15000,2015,905,Failed,17,US,905,905,15000,33
101231027,TireBuddy,Hardware,Technology,USD,2013,1800,2013,11,Failed,2,US,11,11,1800,20
101234917,Modern Cornhole,Product Design,Design,USD,2015,10000,2015,26349,Successful,120,US,26349,26349,10000,30
101237496,OPERATOR,Animation,Film & Video,USD,2016,10960,2016,12103,Successful,197,US,12103,12103,10960,30
101257201,"RevoCases, We See Charging Differently (Canceled)",Gadgets,Technology,USD,2015,10000,2014,2276,Cancelled,24,US,2276,2276,10000,45
101261959,The Native Sound,Music,Music,USD,2016,500,2016,1,Failed,1,US,1,1,500,30
101267519,The Chap Caddy....A Beautiful Oiled Leather Lip Balm Holder,Product Design,Design,USD,2017,500,2017,1050,Successful,44,US,680,1050,500,30
101268943,The first customizable watch with a titanium dial.,Product Design,Design,CAD,2014,12500,2014,2377,Cancelled,19,CA,2191,2224,11696,30
101272268,Writing a children's book for my stepdaughter,Nonfiction,Publishing,USD,2015,200,2015,200,Successful,1,US,200,200,200,30
101276956,Burnt at the Steak: 8-time Award Winning Solo Musical Tour,Musical,Theater,USD,2014,6000,2014,6990,Successful,38,US,6990,6990,6000,27
101279635,GUMMER,Children's Books,Publishing,CAD,2015,750,2015,0,Failed,0,CA,0,0,578,29
101280026,Nico Rivers' New Stripped-Down EP: To The Bone,Indie Rock,Music,USD,2012,1100,2012,1140,Successful,52,US,1140,1140,1100,30
101280871,Making My Fiction Mainstream,Fiction,Publishing,USD,2013,3000,2013,0,Failed,0,US,0,0,3000,30
101282052,Alma Campirana -  new album of vintage Mexican songs,Latin,Music,USD,2015,4000,2015,4617,Successful,53,US,4617,4617,4000,20
101286868,Brumset,Film & Video,Film & Video,GBP,2014,250,2014,20,Failed,1,GB,33,33,414,14
101290303,Like Spinal Tap & Dr. Strangelove? You'll Love our Film!,Documentary,Film & Video,USD,2011,5000,2011,25,Failed,1,US,25,25,5000,30
101295302,Paleo Research (Canceled),Food,Food,USD,2014,200,2014,0,Cancelled,0,US,0,0,200,7
101301890,Standing Up - Pre-Production,Comedy,Film & Video,USD,2015,30000,2015,4441,Failed,46,US,4441,4441,30000,34
101301964,Unwoman's Uncovered Vol 2: Lemniscate - Looping Cello covers,Pop,Music,USD,2013,6000,2012,14805,Successful,668,US,14805,14805,6000,46
101303414,FARFLUNG - Sci-Fi Role-Play After Dark,Tabletop Games,Games,USD,2016,1475,2016,16423,Successful,529,US,7483,16423,1475,28
101324219,Jr's Swim School for special needs,Architecture,Design,USD,2017,75000,2017,381,Failed,11,US,146,381,75000,53
101327397,Mondo Fly Fishing - Unique Rods & Reels,Product Design,Design,USD,2017,15000,2017,19484,Successful,38,US,4039,19484,15000,30
101345177,Join the Confetti Palooza,Crafts,Crafts,USD,2015,1000,2015,50,Failed,4,US,50,50,1000,7
101350028,C A S T L E K I N G S Magazine,Publishing,Publishing,USD,2014,15000,2014,2287,Failed,32,US,2287,2287,15000,30
101353700,CATCH WILD is recording their OFFICIAL debut EP!,Rock,Music,USD,2011,3000,2011,4921,Successful,45,US,4921,4921,3000,60
101353888,Neighbors,Shorts,Film & Video,USD,2017,8000,2017,8335,Successful,104,US,1690,8335,8000,30
101363482,The Life Cube V2 at Burning Man,Public Art,Art,USD,2012,10000,2012,11513,Successful,618,US,11513,11513,10000,44
101367606,PURITY BOOKMARKS - Heavy Linen Edition | Minimalist design,Product Design,Design,EUR,2017,7000,2016,14,Cancelled,1,AT,15,15,7412,21
101368510,EyeSpeak: Beyond Communication,Wearables,Technology,USD,2014,115000,2014,128182,Successful,658,US,128182,128182,115000,30
101369165,Spitting Distance,Metal,Music,USD,2015,2000,2015,44,Failed,2,US,44,44,2000,30
101387763,"Vegan Athletes Book - Expert Tips, Interviews & More!",Vegan,Food,AUD,2015,10000,2015,6097,Failed,144,AU,4432,4391,7203,30
101395214,"RESTORED MANSION ,   great food,   FANTASTIC LOCATION",Restaurants,Food,USD,2015,55000,2015,0,Failed,0,US,0,0,55000,40
101395376,The House Beautiful,Theater,Theater,GBP,2013,500,2013,50,Failed,1,GB,76,75,749,40
101407199,Create Peace Projects Global Peace Exchange,Art,Art,USD,2010,5000,2010,6815,Successful,79,US,6815,6815,5000,8
101419502,Midland Center for the Arts Venus in Fur at AACTFest 2017,Theater,Theater,USD,2017,3500,2017,3659,Successful,62,US,0,3659,3500,38
101431778,Left at House!,Games,Games,USD,2011,491,2011,0,Failed,0,US,0,0,491,40
101437480,[ours] Hyper-Localization of Sustainable Architecture,Nonfiction,Publishing,USD,2012,10000,2012,10311,Successful,62,US,10311,10311,10000,33
101446102,Wake Me When It's Over,Publishing,Publishing,USD,2012,5000,2012,5686,Successful,78,US,5686,5686,5000,31
101453305,HOLOS - Symbol for One Humanity,Public Art,Art,USD,2014,50000,2014,5391,Failed,52,US,5391,5391,50000,32
101453314,Social Media Ruined My Life; A Short Film from Adam S Curtis,Shorts,Film & Video,USD,2013,3000,2013,3035,Successful,42,US,3035,3035,3000,17
101453652,The Naked Pixel Fine Art Nudes collection. 3rd addition,Photobooks,Photography,USD,2015,300,2014,125,Failed,8,US,125,125,300,30
101466029,MITCH Collective Printing Press,Art,Art,USD,2011,3000,2011,3801,Successful,85,US,3801,3801,3000,45
101472383,ArtPrize 2014 - Gun Lake,Painting,Art,USD,2014,800,2014,0,Failed,0,US,0,0,800,30
101487250,Ember: the Magical Card Game,Tabletop Games,Games,GBP,2016,5000,2016,5776,Successful,276,GB,8246,8129,7038,20
101487901,The Productive,Digital Art,Art,USD,2012,10000,2011,10601,Successful,94,US,10601,10601,10000,29
101490755,Snowbroken (Canceled),Video Games,Games,CAD,2015,6500,2015,558,Cancelled,21,CA,445,438,5104,30
101495807,"Anime, manga, cosplay, costumes, LARPing, event center etc!",Animation,Film & Video,USD,2015,20000,2015,0,Failed,0,US,0,0,20000,45
101497047,Vindication: (May You live in) Interesting Times,Comics,Comics,USD,2015,3000,2015,3200,Successful,79,US,3200,3200,3000,40
101497198,Make-it-Yourself Sketching Lucida. Learn to Draw (Canceled),Interactive Design,Design,CAD,2015,24000,2015,960,Cancelled,16,CA,740,724,18095,51
101498404,"THE BROKEN ROBOTS NEXT ALBUM, THE ORBIT OF NIBIRU",Music,Music,USD,2012,1500,2011,60,Failed,3,US,60,60,1500,60
101503406,Help  to finish Junkyard Skatepark,Interactive Design,Design,GBP,2014,2000,2014,2129,Successful,61,GB,3385,3400,3194,15
101520644,The Taste Of Revenge. Western Feature Film,Narrative Film,Film & Video,GBP,2013,174000,2013,2090,Failed,15,GB,3352,3380,281394,30
101524232,Plus1 Sportswear,Fashion,Fashion,USD,2016,42600,2016,1370,Failed,5,US,1370,1370,42600,45
101525189,Sky Join us and let's kick off the series first pilot!,Webseries,Film & Video,USD,2012,2500,2012,2945,Successful,39,US,2945,2945,2500,19
101526142,National Film Orchestra,Theater,Theater,GBP,2013,30000,2013,25,Failed,1,GB,40,38,45103,30
101527535,Worship Music/ Música para Adorar,Pop,Music,USD,2015,5000,2015,1,Failed,1,US,1,1,5000,60
101534073,Shop Pockets Utility Tool Vest - Change the way you work!,Wearables,Technology,USD,2015,50000,2015,806,Failed,6,US,806,806,50000,35
